Average: 0.701420
Micro Average: 0.701420
Macro Average: 0.669225
Confusion Matrix:
           0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100
43:        0        0        0        0        2        0        0        0        2        0        0        0        0        0        0        0        0        0        0        0        0        8        3        0        0        0        0        0        0       25        0       49        0        0        0        0        0        1        0        0        0        0        0    11132        2        0        0        7       20        0        0        0        0        0        0        6        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       22        0        3        0       16        0       66        0        0        0        5       60        0        0        3        0        0        0        0        0        0        0        0        0        0 
44:        0        0        0        0        0        4        3        0        2        0        6        0        0       20        0        5       19        0        4        0        0        0        2        0        0        0        0        0      118        2        9        0        7        0        0        0        0        0        2      292        4        0      101       38     1910        0        0        0        0        0      345        0        0        0        0        0        0       11        0        0        0        0        0        0        0        0        8       13        0        0       37        0        0        0        8        8        1        0       10      120        1        0        0        4        0        0        1        0        1        2        0      267       44       14        0        0        7        1        0        5        2 
45:        0        0        3        0        0        0        0        0        0        0        0        0        9        0        0        0       37        0        0       14        0       67        0        0        0        0        0        0        0        0        0        0      995        0        0        1        0        0        1        0        0        0        0        0        0     8262        0        0        0        0        2        0        0        0      135        0        0        0       82      149       10       23       90        0        4       27       12        0        0       16        0        0        0        0        0        0        0        0        0        0        0        0       76        0        0        0        0        0        0        0        3        0        0        0        0        0        0        0        0       14       48 
46:        0        0      307       12        0        0        0        0        0        0        0        0        0        0        0        0      432        0        0        0       47        0        0        0        0        0        0        0        0        0        0        0       11        0        0        8      186        0       11        0        0        0        0        0        0        1     1403       63        0        0        0       23        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        3        0       23        0        0        0        0        0        0        0        0        0      392 
47:        0        0        9       27      386      462        0      638        0        0        0        0        0       53     1520        0        0        0        0        0       96        0      223        0        0        0        0        0        0       35        0        0        0        0        0      119       15      771        0        6        0        0     2289        0        0        0      796     1073        0        0      141       15        0        0      657      718        0      376        0       36     1688        0        0      804        0        0        0        0       21        0        0        0        0        0        0        0     1389        0        2        2        0        0        0      729        0      407        4        0        0      134        3       30        0        0        0        0       95        0       22        0       56 
48:        0        0        0       13        4        0        0        0        0        0      181        0        0        0        0        0        0        0        0        0        0       15        0        0        0        0        0        0        0        0        0       13        0        0        0        0        0        7        0        0        1        0        0        0        0        0        0        0     5306        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      300        0        0      448        0        0        0        0       15       15        0        7        0        0        0      175       17        0        0        0        0        4        0        0        0        3        0        0        0 
49:        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      482        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     6630        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       10        0        0        0      110        0        0        0        0        0        0        0        0       38        0        0        0        0        0        0        0      516        0        0        0        0        0        0 
50:        0        0        0        0       18      297        1        0       13        0        0        0        0        0        0       29        6        0       57        0        0        0        4       19        1        0        0        0       50        1       22        0        0        0       15        0        0        5        1        0        0        5        0        0       25        0        0        0        0        1     3284        7        0        0        0        0        0       72        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        1        0        0      487        2        0        0        2        0        0        0       82        0        0        1       17       68        2        0        0        9       50        0        0        2        0 
51:        0        0        0        2        0       26        0        1        1       55      182        0        0        0      971        0        6        4        0        0      154        0        0        0        0        0        0       47       16       92        0        4        2        0        0        2      130        7       14        2        0        0       14        0       17        0       31       66        0        0        0     4346       29        0       71        0        0       25        0       15        0        0        0        0        0        0        0        0        0        0        0        0        0        3       50        0        4       20        0        6        0        0        0       70        0        1       64        0       44        0      212     1432       64        2        0        1        0        3        2        0       31 
52:        0        0        0        0        0     1216        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     2616        0        0        0        0        0        0        0        0        0        0        0        0        0        0        5        0        0        0        0        0        0        0        0        0        0        0       45        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       17        0        0        0        0 
53:        0        0        0        0        0        0        0        0        0        4        0        0       16      830        0        0        0        0        0        0        3        0        0        0       34        0        0        0        0        0        0        0        0        5        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     3562       12        0        0       99      599      357        0        0        1        0        0        9        0        0        0        0       11        2        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0       21        0        0        0        0        0        0        0        0 
