Confusion Matrix:
           0     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29    30    31    32    33    34    35    36    37    38    39    40    41    42    43    44    45    46    47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99   100
    0:  4484  2430     0     0     0     0     0     0     0     0     0     0     0   112     0     0     0     0     0    28     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   157     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   100     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
    1:   370  4887     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   459     0     0     0     0     0     0     0     0     0     0     0     0     0    10     0     0     0     0   207     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   289     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
    2:     0     0  2402     0     0     0     0     0     0     0     0     0     0     0   959     0     0    16     0     0     5     8     0     6     0    64     0     0     0    10     0     0   147     7    29     0     0     0     0     0     0   411     9     0    13     5     4     0     0     2     0     1     0     0     0     2   355     5     4     0    33     1     0     0     0     4     0    36     0   112     1     1     0     0   168     0   169     0   235     0   175     0    57    10     0     0     4     0     7   132     0    70   203     0     1     0     0     0   197     0    34
    3:     2    36    59  5149     0     0     0     0     0     0     0     0     2     4     0     0     3     0     0    65     0     5     0     0   703     0     0     0     0     0     0     0     0     4     6     0     0     3     1     0     7     0     0     0     0     0     0     0     0     1     0     0     0     0    71     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    14    57    21     0     0     0     6     0     0     0     0     0     0     0     0   101     0     0     0     0     0     0     0     0     0     0     0     0     0     0
    4:     0     0     0     0  3311     0     0     0     5     0     0     0     0     0     0     0     0     0     0     0    21     0     0     0     0     0     0    35     0    25     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    13     0     0     0     0     0    37     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     8     0     0     0     0     0     0     6    78     0     0     0     0     0     0     0     0    44     0     0     0     0     0
    5:     0     0     0     0     0  6361     0     0   205    30     0     0     1     0     0     8     0     0     0     0     0     7     0     0     0     0     0     0     0    20   121     0     0     0     0     0     0   101     4   111     4     0     5     0    15     0     0     0     0     0     0     4    24     0     0     0     0     7     0     0     0     0     0     0     0     0    13     0     0     0     7     0     0     0     0     0   218     0     5     7     0     0     0     0     0     0    18     0     0     0     0     0     0     0     0     0     0     0     0     0     0
    6:     0     0   290     0     0     0  3153     5     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    46     0     0     0     0     0     0   196    31     0     0     0     0     0     0     0     0     0     6     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    16     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   260     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
    7:     0     0     0     0     1     0     0  1674     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    46     0     0    53     0     0     0     0     0     0     0     0     0     0     0     0    11     0     0   159     0     0     0     0     0     0     0     0     0     0    15     0     0     0     0     0     0     0     0     0     0     0     4     0    25     0     0     0     0     0     0     0     0     9   140     0     0     0   102     0     8     0     0     0     0     0  1154     0     6     0     3   513     0     0     0     0
    8:     0     0     0     0     0     0     0     0  2126     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     6     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0     1     0     0     0     0     0     0     0     0     0     0     0     0
    9:     0     0     0     0     0     0     0     0     3  5102     0     0     0     0     0     0     0     0     0     0   181     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    29     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
   10:     0     0    17     0     4     1     0     9    15     0  6569     0     0     0     0     0     0     0     0     0     0    18    11     8     0     3     1     0     0     0     2     0    92     0    11     1     0     0     0     2     0   252    37     0     3     0     0     0     2     0     4     0     0     0     0     0     0    16     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     9     0     0     6  1199     0     1     0   108     0     0     0     0    66     5    18   251    35    96     0     0    24    50     0     0     0
