Average: 0.685361
Micro Average: 0.685361
Macro Average: 0.650120
Confusion Matrix:
           0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100
14:        0        0       52        0        0        0        0        0        0      224       25        0        0        0     1008        0       26       15        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      310        0       89        7        0        0        0        0        0      313      117      158        0        0        0      175        0        0      136      117        0       46        0        1        1       10        0        0        0        0       54        0        0       25       38        0        0        0        2        0        3        0        0        0        0        0        0        0        0      322        6        0        0       41       22        0        0        0        0        0        0        0      352        0        1 
15:        0        0        0        1      116        0        0        0       19        0        0        0        0        0       13     5162        0        0       19        0       33        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        3        0        0        0        0        0        0        3        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0       49        0       35        0        0        0        0        0        0        0        5        0        0        0        9        0        0        0        0        0        0        0        0        0        0 
16:        0        0        1        0        0        0        0        2        0       27        0        0        0        0        7        0     4000     1656        0        0     1191        2        0        0        0        1        0        0        0        0        0        0        0       57        0        0        0        0      305        0        0        0        0        0        1        0        0        3        0        0        0       31        0        0        0        0        0        0        0        0        1        0        4        0        0        2        0        0        0        0       23        0        0        0      582        0        0        1        0        0        0        0        0        0        0       22        0        0        0        0        0        0        0        0        0        0        0        0     1922        0       22 
17:        0        0        1        7        0        0        0        0        0        9        0        0      141       14        0        4      224     5220        0       98        0        0        0        0        0        0        0        0        0        0        0        0        0       50     1381        0        0        0      366        0        0        0        0        0        0        3        0        0        0       69        0        0        0        0        2        0        0        1        1       80        0        0        0        0        0        0       58        0        0      167        3        0        0        5      109        0        2      256        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       75        0 
18:        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     4342        0        0       62        0        0        0      120        0        0        0        0        0      450        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       49        0        0        0        0        0       27        0        0        0        0        0       48        0        0        0        0        0        0        0        0        0        0        0        0        0 
19:     1046     1016        0        0        0        0        0        0        0        0        0        0        0      164        0        0        1        2        0     2165        0        0        0        0        0        0        0        0        0        0        0        0        0       59        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       56        0        0        0        0        0        0        0        0        0      198        0       27        0        0        0        0        0        0        0       18        0        0        0        0        0        0        0     5343        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
20:        0        0        0        0      225        0        0        0        0        0        0        5        0        0        2        0       45        0        0        0     4416        0        0        0        0        0        0        8        0       63        0        0      632        0        0        0       10        0        0       30        0        0        0        6       14        0        0       47        0        0      266        0        0        0        0        0       48       20        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0      516       10        0        0        0        0        0        0        0        0       13        0        0        0        1        0 
21:        0        0        0        0        2        9        0      104        0        0        0        0        0        0        1        0        0        0        3        0        7     2369        0        2        0       17        2        0        0        0        6        0        0        1        0       31        0        0        0        3        3       32        1        4       35        1       24        0      111        0        0        0        1        2        0        0        0        0        0        0        0        0        0        0        0        1        0        8        1        1        0       13       25       77       77       12        0        0        0        5       48       36       68       32        0       30        0       48        0        0        0        0        0       40        0        0        0        0        0        4        2 
22:        0        0        0        0       35        0       24      203        0        0        0        0        0        0        2        0        1        0        0        0        2        0     2055      296        0        0        0       23       40       65        0        0        0        0       20        0        0      173        0        6        0        0        0       49       38        0        0        0        0        0        1        0        0        0        8      148        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0       15        0        0      285      378        0        0       37        0        2        0        1        0        0       32       29        0        0        0        0        3        0        0        2        0 
23:        0        0        0        0        0        0      105        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1      975     1941        0        0        0        0      333        0       50        0      136        0      105      172        4        0        0        0        3        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        3        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       30        0        0        0        0        4        5        0        0        0      546       11       19        0      304       33        0        0        0        0        1        0        0 
