Confusion Matrix:
           0     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29    30    31    32    33    34    35    36    37    38    39    40    41    42    43    44    45    46    47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99   100
   10:     0     0    12     0     0     0     0     0     0     0  7105     0     0     0     0     0     0     0     0     0     0     9     5     0     0     6     0     0     0     0     1     0     3     0     6     0     0     0     2     2     0   209    25     0     8     0     0     0     2     0     0     0     0     0     0     0     0    13     0     6     0     0     0     0     0     0     0     2     0     0     0     0     0     0     0     4     0     0     9   589     1     3     0     3     0     0     0     0    54     0     0   197    13    42     0     0     4   592     0    19     0
   11:     0     0     0     0     0     0     0     0     0     0     0 12714     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
   12:    43    78    12     0     0     0     0     0     0     0     0     0  2916    21     0     0    43     0     0   343     0     0     1     0     0     0     0     0     0     0     0     0     0  1391   226     0     0     0   339     0     0     0     0     0     0    18    55     0     0     0     0     0     0     0    13     0     0    41     5    72     0     3    48     0     0     0     3     0     0     7     0     2     0    35     0     0     0     5     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    30
   13:     0     0     0     0     0     0     0     0     0     0     0     0     0  2849     0     0     0     0     0     0     0     0     0     0     0     0     1     0     0     0     0     0    10     1     0     0     0     0    72     0     0     0     0     0     0     3     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    29     0     0     0     0     0     0     0     0     0     0     0     0     0     0    26     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
   14:     0     0    35     2     0     0     0     0     0   195     0     0     1     0   672     0    57     0     0     0     5     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   224     0   106     0     0     0    21    19     0   286    93   667     0     0     0   162     0     0   330     6     0    33     0     8     0    59     0     0     0     0    43     0     0     0     5    53     0     0    19     0     5     0     0     0     0     0     0     0     0   232     6     0     0    41    15     0     0     0     0     0     0     0   296     0     0
   15:     0     0     0     1    24     0     0     0    14     0     0     0     0     0     0  5214     0     0     6     0    16     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     7     0     0     0     0     0     0    99     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    28     0    55     0     0     0     0     0     0     0     0     0     0     0     4     0     0     0     0     0     0     0     0     0     0
   16:     0     3    40     0     0     0     0     0     0     7     0     1     5     0     1     2  5107  1487     0     0  1192     3     0     0     0     2     0     0     0     0     0     0     1    40     0     0     0     0     6     0     0     0     0     0     3     0     1     2     0     0     0   193     0     0     0     0     0     0     0     0     2     0     3     0     0     0     2     0     0     4    61     0     0     0   528     0     0     5     0     0     0     0     0     0     0    43     0     0     0     0     0     0     0     0     0     0     0     0  1099     0    20
   17:     0     0   136    76     0     0     0     0     0    18     0     0   153     3     0     0   322  3806     0    24     0     0     0     0     0     0     0     0     0     0     0     0     0     0  3016     0     0     0    33     0     0     0     0     0     0     6     0     0     0    97     0     0     0     0     0     0     0     0     8    23     0     0     0     0     0     0    11     0     0   417     0     0     0     2     6     0     0   179     0     0     0     0     0     0     0     4     0     0     0     0     0     0     0     0     0     0     0     0     0     6     0
   18:     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0  5087     0     0     3     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     4     0     0     0     0     0     0     0     0     0     0     0     4     0     0     0     0     0     0     0     0     0     0     0     0     0
   19:   723   656     0    17     0     0     0     0     0     0     0     0   200   917     0     0     1     0     0  2234     0     0     0     0     0     0     0     0     0     0     0     0     0    96     0     0    11     0    15     0     0     0     0     0     0     6     0     0     0    61     0     0     0     0     0     0     0     1     0    15     0     0     0     0     0     0     0     0     0     9     0     0     0     0     0     0     0  5132     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0     0     0     0     0     0
   20:     0     0     0     0   202     0     0     0     0     0     0    32     0     0     0     3    28     0     5     0  4996     0     0     0     0     0     0    38     0   133     0     0    43     0     0     0     0     0     0     0     0     0     0    27    24     0    16   163     0     0    56     0     0     0     0     3   214    32     0     0     0     0     0     0     0     0     0     0     0    38     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   293    30     0     0     0     0     0     0     0     0     0     0     0     0     2     0
   21:     0     0     0     0     0     4     0   143     0     0     1     0     0     0     0     0     0     0     0     0     0  2451     0     5     0     6     2     0     4     0     6     0     0     0     0     6     0     0     0     0     0    27     1     9    34     0    32     3    71     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0     8     0    20     0    13    26    73    34    20     0     0    30     3    59    39    93     0     0    13     0    45     0     0     0     1     5     0     0     3     0     2     0     0     6
   22:     0     0     0     0     2     0     0    38     0     0     0     0     0     3     0     3     0     0     0     0     0     2  2132   374     0     0     0    19    71   281     0     0     0     0    17     0     0   170     0     6     0     0     0    47    36     0     0     0     0     0     5     0     0     0    87   114     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0     0    62   378     0     0    15    30    43     0    17     0     2    19     0     0     0     0     0     0     0     0     0     0
   23:     0     0     0     0     0     0   206     2     0     0     0     0     0     0     0     0     0     0     0     0     1     0  1298  2126     0     0     0     0    20     0    10     0   100     0     1   166     0   119     0     4     0     0     0     0     1     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     4     0     0     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0    36     5     0     0     0    10     0     0     0     0   285     0    72     5   198   111     0     0     0     0     0     0     0
   24:     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     6     0     0     0     0  5720     0     0     0     0     0     0     2     0     0     0     0     0     3     0     0     0     0     0     0     0     0     0     0     0     1     0     0     0   133     0     0     0     2     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
