Average: 0.657466
Micro Average: 0.657466
Macro Average: 0.615699
Confusion Matrix:
           0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100
 0:     3379     3492        0        0        0        0        0        0        0        0        0        0        0      167        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       40        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      197        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       35        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
 1:      767     4748        0        0        0        0        0        0        0        0        0        0        0       20        0        0        0        0        0       93        0        0        0        0        0        0        0        0        0        0        0        0        0        2        0        0        0        0      248        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      345        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
 2:        1        0     2213        0        1        0        0        4        0       66       12        0        0        7      589        0      121        4        0        0        0      114        1       37        0      100        0        0        3        0        0        3      150        7        9        0       26        0        0       11        0      439       44       12        2       86        0        0       12        5       37        0        0        0        0        1      298       98       18        0        0        8        0        0        0        3       14       12        0       99        7        0        0        0      271        3       24        0      184        0      129        0       39       22        0       71        2        0        6        0        0      140      240       40        5        0        0        0      164        1       99 
 3:        0      138        3     4659        0        0        0        0        0        0        1        0        0        9        0        0        0        0        0       24        0        7       18        0      774        0        0        0        0        0        0        0        0        9        0        0        0        0        2        0       24        0        2        1        0       14        0        0        0        2        0        0        0        0      115        0        0        0        0        7        0        0        0        0        0        0        0        0        0        0        0       56      126      116        0        0        3       47        0        0        0        0        0        0        0        0      163        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
 4:        0        0        0        0     2988        4        0        0        0        0        0        0        0        0        0        0        0        0       12        0       44        0        0        0        0        0        0        5        0       86        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0       16        0        0        0        0        0      123        0        0        0        0        0        0        0        0        0        0        0       13        0        0        0        0        0        0        0        0        0       12        0        0        0        0        0        0        8       79        0        0        0        0        0        0        5        0      187        0        0        0        0        0 
 5:        1        0        0        0        0     6043        0        0       33       12        1        0        0        0        0       21        0        0        0        0        0        2        0        0        0        0       15        0        0      181       42        0        0        1        0        0        0      210        0       23        0       26        1        0        3        0        0        0        0        0        0        0      278        0        0        0        0        8        0        0        0        0        0        2        0        0       19        0        0        0       14        0       33        0        0        0      121        0        3        3        0        0        0        0        0        0      188        0        0        0        0        0        0        0        0       12        0        0        0        0        0 
 6:        0        0      293        0        0        0     3315        4        2        0        0        0        0        0       21        0        0        0        0        0        0        0        0        0        0        0        0       10        0       24        1        0        8        0        0        0        0        0        0       21       13        1        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       14        0        0        0        0      259        1        0       15        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
 7:        0        0        0        0        0        0        8     1195        0        0        1        0        0        0       72        0        0        0        0        0        4        1        8        0        0       74        0        0       13        0        0        0        1        0        0        0        0        0        0        0        0       11        0        0      263        0        0        0        0        0        0        0        0        0        0        0        0        7        0        0        0        0        0        0        0        0        0        4        0       31        0        0        0        0        0        0        2        0        1        0        0        0        0      564        0        9        0        0        0        0        0     1153       11       15        0        3      472        0        0        0        0 
 8:        0        0        0        0        0        2        0        0     2111        0        0        0        0        0        0        6        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        2        0        0        0        2        0        0        0        0        0        0        0        0        0        0        0        4        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        6        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
 9:        0        0        0        0        0        0        0        0       54     4761        0        0        0        0       30        0        5        0        0        0      273        0        0        0        0        0        0        0       49        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      127        0        0        0        0       11        0        0        0        0        0        0        0        0        0        0        0        5        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
10:        0        0       68        0       26        0        0       99       57        0     6262        0        0        0        4        0        0        0        0        0        0        0        0       18        0        1       13        0        0        0        0        0       64        0        6        1        0        0        0       37        0      219       27        0       34        0        1        0        3        0        5        0        0        0        0        0        0       35        0        0        0        0        0        0        0        0        0       94        0        0        0        0        0        0        0        6        0        0        2     1179        0        0        0       52        0        1        0        0       72        0        0      211       83      123        0       62       26       55        0        0        0 
11:        0        0        0        0        0        0        0        0        0        0        0    12714        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
